,ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
1585,Col12a1,Col12a1,0.2805932,0.15483870967741936,Itga11,Itga11_Itgb1,0.19247991,0.11155913978494623,SMCs & Pericytes,ASPC,0.23653655,0.0
4143,Fgf7,Fgf7,0.20833781,0.11290322580645161,Fgfr2,Fgfr2,0.2643811,0.14909297052154194,ASPC,Endothelial cells,0.23635946,0.0
7325,Adam17,Adam17,0.30162725,0.1631578947368421,Rhbdf2,Rhbdf2,0.17084673,0.10687022900763359,Adipocytes_2,Mesothelium,0.23623699,0.998
10368,Sparc,Sparc,0.20416103,0.1150095049177618,Eng,Eng,0.26814353,0.15,Adipocytes,SMCs & Pericytes,0.23615229,0.0
9920,Col12a1,Col12a1,0.2805932,0.15483870967741936,Itga2,Itga2_Itgb1,0.19161367,0.10852713178294573,SMCs & Pericytes,Neuronal-like cells,0.23610343,0.0
4809,Alb,Alb,0.23674361,0.13087674714104194,Fcgrt,B2m_Fcgrt,0.2354519,0.13151927437641722,Immune cells,Endothelial cells,0.23609775,0.023
7535,Lamb2,Lamb2,0.18416913,0.10165184243964422,Itga7,Itga7_Itgb1,0.28789106,0.16030534351145037,Immune cells,Mesothelium,0.2360301,0.935
1739,Alb,Alb,0.19619183,0.11290322580645161,Fcgrt,B2m_Fcgrt,0.27579117,0.15994623655913978,SMCs & Pericytes,ASPC,0.23599151,0.037
9034,Gnai2,Gnai2,0.28009623,0.16043083900226757,Unc5b,Unc5b,0.19176963,0.11627906976744186,Endothelial cells,Neuronal-like cells,0.23593293,0.0
5774,Psen1,Psen1,0.24701783,0.14464005289693363,Cd44,Cd44,0.22459666,0.12452350698856417,Adipocytes,Immune cells,0.23580724,0.0
1074,Col18a1,Col18a1,0.2789623,0.16793893129770993,Itga11,Itga11_Itgb1,0.19247991,0.11155913978494623,Mesothelium,ASPC,0.23572111,0.0
7952,Ltbp1,Ltbp1,0.24286972,0.12403100775193798,Itgb5,Itgb5,0.22823668,0.13740458015267176,Neuronal-like cells,Mesothelium,0.2355532,0.368
3000,Gnai2,Gnai2,0.23453309,0.135752688172043,Unc5b,Unc5b,0.23649329,0.1255639097744361,ASPC,Adipocytes_2,0.23551318,0.0
11246,Anxa1,Anxa1,0.27225518,0.12580645161290321,Dysf,Dysf,0.19867952,0.10967741935483871,SMCs & Pericytes,SMCs & Pericytes,0.23546734,0.0
1362,Adam17,Adam17,0.22991662,0.13178294573643412,Itga5,Itga5,0.24068525,0.13440860215053763,Neuronal-like cells,ASPC,0.23530093,0.572
9356,Col18a1,Col18a1,0.2789623,0.16793893129770993,Itga2,Itga2_Itgb1,0.19161367,0.10852713178294573,Mesothelium,Neuronal-like cells,0.235288,0.0
422,Calr,Calr,0.19313401,0.11087693197784941,Tshr,Tshr,0.27727172,0.13306451612903225,Adipocytes,ASPC,0.23520286,0.474
2793,Gnai2,Gnai2,0.18715616,0.10967741935483871,Igf1r,Igf1r,0.28312743,0.15389701628233737,SMCs & Pericytes,Adipocytes,0.23514178,0.093
6142,Hspa8,Hspa8,0.2411541,0.13945578231292516,Ldlr,Ldlr,0.22904046,0.13341804320203304,Endothelial cells,Immune cells,0.23509729,0.0
9456,Scel,Scel,0.29123265,0.15267175572519084,Eng,Eng,0.17893866,0.10077519379844961,Mesothelium,Neuronal-like cells,0.23508565,0.0
8563,Adam10,Adam10,0.26424202,0.15348375898834615,Axl,Axl,0.20589738,0.10852713178294573,Adipocytes,Neuronal-like cells,0.23506969,0.0
5460,Col18a1,Col18a1,0.20642743,0.1064516129032258,Ptprs,Ptprs,0.26367772,0.14852607709750568,SMCs & Pericytes,Endothelial cells,0.23505257,0.021
3403,Ltbp3,Ltbp3,0.24743433,0.1397712833545108,Itgb5,Itgb5,0.22263706,0.12030075187969924,Immune cells,Adipocytes_2,0.23503569,1.0
5228,Fgf10,Fgf10,0.20562796,0.10077519379844961,Fgfr2,Fgfr2,0.2643811,0.14909297052154194,Neuronal-like cells,Endothelial cells,0.23500454,0.0
5203,Ptdss1,Ptdss1,0.26493108,0.15503875968992248,Scarb1,Scarb1,0.20503968,0.11678004535147392,Neuronal-like cells,Endothelial cells,0.23498538,0.0
4333,Alb,Alb,0.2344283,0.13294487147698156,Fcgrt,B2m_Fcgrt,0.2354519,0.13151927437641722,Adipocytes,Endothelial cells,0.23494011,0.0
5742,Cxcl12,Cxcl12,0.1964597,0.10080645161290322,Cd4,Cd4,0.27298936,0.15120711562897077,ASPC,Immune cells,0.23472452,0.0
3753,Adam17,Adam17,0.22991662,0.13178294573643412,Rhbdf2,Rhbdf2,0.23937437,0.13007518796992482,Neuronal-like cells,Adipocytes_2,0.23464549,0.961
9536,Tgfa,Tgfa,0.20187643,0.10852713178294573,Erbb3,Erbb3,0.26738578,0.14728682170542637,Neuronal-like cells,Neuronal-like cells,0.2346311,0.0
55,Lamb1,Lamb1,0.2632256,0.15053763440860216,Itga9,Itga9_Itgb1,0.20595784,0.10752688172043011,ASPC,ASPC,0.23459172,0.0
5375,Lamc3,Lamc3,0.17667852,0.1064516129032258,Itga9,Itga9_Itgb1,0.29238114,0.13321995464852607,SMCs & Pericytes,Endothelial cells,0.23452982,0.0
7134,Alb,Alb,0.20387478,0.11559139784946236,Fcgrt,B2m_Fcgrt,0.26494455,0.15267175572519084,ASPC,Mesothelium,0.23440966,0.153
11176,Alb,Alb,0.22568274,0.12403100775193798,Fcgrt,B2m_Fcgrt,0.24289338,0.1338709677419355,Neuronal-like cells,SMCs & Pericytes,0.23428807,0.2
6704,Hspa8,Hspa8,0.23946081,0.13178294573643412,Ldlr,Ldlr,0.22904046,0.13341804320203304,Neuronal-like cells,Immune cells,0.23425063,0.01
8660,Igf1,Igf1,0.2622592,0.1302586990660385,Igf2r,Igf2r,0.20608558,0.13178294573643412,Adipocytes,Neuronal-like cells,0.23417237,0.64
5966,Adam17,Adam17,0.30162725,0.1631578947368421,Rhbdf2,Rhbdf2,0.16667773,0.10038119440914867,Adipocytes_2,Immune cells,0.2341525,1.0
2011,Entpd1,Entpd1,0.24824111,0.11856351764608646,Adora1,Adora1,0.22003886,0.1290189271840648,Adipocytes,Adipocytes,0.23413998,0.0
8870,Psen1,Psen1,0.29134905,0.1683673469387755,Cd44,Cd44,0.17645764,0.10077519379844961,Endothelial cells,Neuronal-like cells,0.23390335,0.0
2364,Dcn,Dcn,0.2016614,0.11450381679389313,Met,Met,0.26593748,0.14988842053062237,Mesothelium,Adipocytes,0.23379943,0.118
4211,Gnai2,Gnai2,0.23453309,0.135752688172043,Ednrb,Ednrb,0.23302318,0.12755102040816327,ASPC,Endothelial cells,0.23377813,0.0
8852,Alb,Alb,0.29960766,0.15714285714285714,Fcgrt,B2m_Fcgrt,0.16790707,0.10077519379844961,Adipocytes_2,Neuronal-like cells,0.23375738,0.155
7071,Wnt5a,Wnt5a,0.21269226,0.12231182795698925,Ror2,Ror2,0.25470185,0.13740458015267176,ASPC,Mesothelium,0.23369706,0.0
7447,Ltbp3,Ltbp3,0.23898923,0.13435374149659865,Itgb5,Itgb5,0.22823668,0.13740458015267176,Endothelial cells,Mesothelium,0.23361295,0.997
1363,Col1a1,Col1a1,0.226361,0.12403100775193798,Itga5,Itga5,0.24068525,0.13440860215053763,Neuronal-like cells,ASPC,0.23352313,0.0
2461,Gnai2,Gnai2,0.18376462,0.11450381679389313,Igf1r,Igf1r,0.28312743,0.15389701628233737,Mesothelium,Adipocytes,0.23344603,0.278
1408,Sdc2,Sdc2,0.20286456,0.10852713178294573,Ptprj,Ptprj,0.26396418,0.14381720430107528,Neuronal-like cells,ASPC,0.23341437,0.0
689,Fbn1,Fbn1,0.2260867,0.11564625850340136,Itga5,Itga5,0.24068525,0.13440860215053763,Endothelial cells,ASPC,0.23338598,0.0
10730,Sparc,Sparc,0.1985735,0.11689961880559085,Eng,Eng,0.26814353,0.15,Immune cells,SMCs & Pericytes,0.23335852,0.0
2779,Tgfb2,Tgfb2,0.23697141,0.13225806451612904,Acvr1,Acvr1_Tgfbr2,0.22971646,0.13480452929994213,SMCs & Pericytes,Adipocytes,0.23334393,0.0
2216,Col18a1,Col18a1,0.19644392,0.1054421768707483,Ptprs,Ptprs,0.2702392,0.15650053723448218,Endothelial cells,Adipocytes,0.23334156,0.0
1698,Col18a1,Col18a1,0.20642743,0.1064516129032258,Ptprs,Ptprs,0.26024443,0.1478494623655914,SMCs & Pericytes,ASPC,0.23333593,0.073
5847,Actr2,Actr2,0.23745637,0.14038350276882386,Ldlr,Ldlr,0.22904046,0.13341804320203304,Adipocytes,Immune cells,0.23324841,0.0
5484,Gnai2,Gnai2,0.18715616,0.10967741935483871,Unc5b,Unc5b,0.27921677,0.15816326530612246,SMCs & Pericytes,Endothelial cells,0.23318645,0.0
680,Tgm2,Tgm2,0.26040944,0.1473922902494331,Itga9,Itga9,0.20595784,0.10752688172043011,Endothelial cells,ASPC,0.23318365,0.0
3399,Sirpa,Sirpa,0.26018855,0.14866581956797967,Cd47,Cd47,0.20555799,0.11203007518796992,Immune cells,Adipocytes_2,0.23287326,0.0
5946,Cd47,Cd47,0.20555799,0.11203007518796992,Sirpa,Sirpa,0.26018855,0.14866581956797967,Adipocytes_2,Immune cells,0.23287326,0.0
7548,Apoe,Apoe,0.20240307,0.11181702668360864,Sdc2,Sdc2,0.26326758,0.16030534351145037,Immune cells,Mesothelium,0.23283532,0.0
4799,Gas6,Gas6,0.18652046,0.10800508259212198,Mertk,Mertk,0.27900553,0.15702947845804988,Immune cells,Endothelial cells,0.23276299,0.0
1042,Col4a3,Col4a3,0.25955507,0.1297709923664122,Itga9,Itga9_Itgb1,0.20595784,0.10752688172043011,Mesothelium,ASPC,0.23275647,0.0
3732,Ltbp1,Ltbp1,0.24286972,0.12403100775193798,Itgb5,Itgb5,0.22263706,0.12030075187969924,Neuronal-like cells,Adipocytes_2,0.2327534,0.321
4203,Wnt5a,Wnt5a,0.21269226,0.12231182795698925,Ryk,Ryk,0.25256464,0.14909297052154194,ASPC,Endothelial cells,0.23262845,0.005
3942,Entpd1,Entpd1,0.20055868,0.10483870967741936,Adora1,Adora1,0.26467276,0.1481203007518797,SMCs & Pericytes,Adipocytes_2,0.23261571,0.305
5337,Lamb1,Lamb1,0.17283382,0.1,Itga9,Itga9_Itgb1,0.29238114,0.13321995464852607,SMCs & Pericytes,Endothelial cells,0.23260748,0.0
7834,Fstl1,Fstl1,0.23472707,0.13740458015267176,Dip2a,Dip2a,0.23042125,0.13740458015267176,Mesothelium,Mesothelium,0.23257416,0.001
3549,Col4a3,Col4a3,0.25955507,0.1297709923664122,Cd47,Cd47,0.20555799,0.11203007518796992,Mesothelium,Adipocytes_2,0.23255652,0.0
9847,Psen1,Psen1,0.2886314,0.17096774193548386,Cd44,Cd44,0.17645764,0.10077519379844961,SMCs & Pericytes,Neuronal-like cells,0.23254453,0.0
1283,Col6a2,Col6a2,0.25894558,0.13178294573643412,Itga9,Itga9_Itgb1,0.20595784,0.10752688172043011,Neuronal-like cells,ASPC,0.2324517,0.0
2334,Gnai2,Gnai2,0.24480554,0.13850063532401524,Adora1,Adora1,0.22003886,0.1290189271840648,Immune cells,Adipocytes,0.2324222,0.0
9284,Lamb1,Lamb1,0.27310085,0.1450381679389313,Itga2,Itga2_Itgb1,0.19161367,0.10852713178294573,Mesothelium,Neuronal-like cells,0.23235726,0.0
8070,Lamc3,Lamc3,0.17667852,0.1064516129032258,Itga7,Itga7_Itgb1,0.28789106,0.16030534351145037,SMCs & Pericytes,Mesothelium,0.23228478,0.145
1713,Gnai2,Gnai2,0.18715616,0.10967741935483871,Tshr,Tshr,0.27727172,0.13306451612903225,SMCs & Pericytes,ASPC,0.23221394,0.003
10652,Gas6,Gas6,0.25468788,0.15022675736961452,Mertk,Mertk,0.20944133,0.11451612903225807,Endothelial cells,SMCs & Pericytes,0.2320646,0.0
8222,Fn1,Fn1,0.2875772,0.1424731182795699,Cd44,Cd44,0.17645764,0.10077519379844961,ASPC,Neuronal-like cells,0.23201743,0.0
5541,Col6a1,Col6a1,0.23917955,0.13306451612903225,Cd44,Cd44,0.22459666,0.12452350698856417,ASPC,Immune cells,0.23188812,0.0
10260,Vegfc,Vegfc,0.27045345,0.13306451612903225,Flt1,Flt1,0.19326818,0.1,ASPC,SMCs & Pericytes,0.23186082,0.0
301,Gas6,Gas6,0.28232932,0.1586021505376344,Mertk,Mertk,0.18120492,0.10483870967741936,ASPC,ASPC,0.23176712,0.0
6159,Entpd1,Entpd1,0.29712328,0.15249433106575963,Adora1,Adora1,0.16639203,0.10165184243964422,Endothelial cells,Immune cells,0.23175766,0.3
11331,Pros1,Pros1,0.25402287,0.1403225806451613,Mertk,Mertk,0.20944133,0.11451612903225807,SMCs & Pericytes,SMCs & Pericytes,0.2317321,0.0
2832,Fstl1,Fstl1,0.25590774,0.1403225806451613,Dip2a,Dip2a,0.20752998,0.12058847838664352,SMCs & Pericytes,Adipocytes,0.23171887,0.0
9549,Lamb2,Lamb2,0.28662023,0.15503875968992248,Cd44,Cd44,0.17645764,0.10077519379844961,Neuronal-like cells,Neuronal-like cells,0.23153894,0.0
10271,Gnai2,Gnai2,0.23453309,0.135752688172043,Tshr,Tshr,0.22848484,0.10967741935483871,ASPC,SMCs & Pericytes,0.23150897,0.01
5040,Gnai2,Gnai2,0.18376462,0.11450381679389313,Unc5b,Unc5b,0.27921677,0.15816326530612246,Mesothelium,Endothelial cells,0.2314907,0.0
4340,Psen1,Psen1,0.25216278,0.13909774436090225,Notch1,Notch1,0.20969132,0.12131519274376418,Adipocytes_2,Endothelial cells,0.23092705,0.0
3290,Ltbp3,Ltbp3,0.23898923,0.13435374149659865,Itgb5,Itgb5,0.22263706,0.12030075187969924,Endothelial cells,Adipocytes_2,0.23081315,1.0
5696,Bmp1,Bmp1,0.23566794,0.13306451612903225,Bmpr1a,Bmpr1a,0.22589302,0.12960609911054638,ASPC,Immune cells,0.23078048,0.0
6289,Entpd1,Entpd1,0.2951574,0.156289707750953,Adora1,Adora1,0.16639203,0.10165184243964422,Immune cells,Immune cells,0.23077472,0.35
243,Fgf7,Fgf7,0.20833781,0.11290322580645161,Fgfr2,Fgfr2,0.25302237,0.13978494623655913,ASPC,ASPC,0.2306801,0.0
9102,Lamb2,Lamb2,0.18416913,0.10165184243964422,Itga6,Itga6_Itgb1,0.27715746,0.14728682170542637,Immune cells,Neuronal-like cells,0.2306633,0.0
9156,Lamb2,Lamb2,0.18416913,0.10165184243964422,Itga6,Itga6_Itgb4,0.27715746,0.14728682170542637,Immune cells,Neuronal-like cells,0.2306633,0.0
5051,Col18a1,Col18a1,0.2789623,0.16793893129770993,Gpc4,Gpc4,0.18223836,0.10374149659863946,Mesothelium,Endothelial cells,0.23060033,0.0
8565,Adam10,Adam10,0.26424202,0.15348375898834615,Tspan5,Tspan5,0.19689569,0.10077519379844961,Adipocytes,Neuronal-like cells,0.23056886,0.002
8201,Alb,Alb,0.19619183,0.11290322580645161,Fcgrt,B2m_Fcgrt,0.26494455,0.15267175572519084,SMCs & Pericytes,Mesothelium,0.2305682,0.188
5296,Alb,Alb,0.22568274,0.12403100775193798,Fcgrt,B2m_Fcgrt,0.2354519,0.13151927437641722,Neuronal-like cells,Endothelial cells,0.23056732,0.216
1198,Gnai2,Gnai2,0.18376462,0.11450381679389313,Tshr,Tshr,0.27727172,0.13306451612903225,Mesothelium,ASPC,0.23051816,0.039
8056,Lamb1,Lamb1,0.17283382,0.1,Itga7,Itga7_Itgb1,0.28789106,0.16030534351145037,SMCs & Pericytes,Mesothelium,0.23036245,0.926
8877,Gas6,Gas6,0.25468788,0.15022675736961452,Axl,Axl,0.20589738,0.10852713178294573,Endothelial cells,Neuronal-like cells,0.23029262,0.0
7825,Calr,Calr,0.25491527,0.13740458015267176,Scarf1,Scarf1,0.20539941,0.12213740458015267,Mesothelium,Mesothelium,0.23015735,0.934
7990,Agrn,Agrn,0.24056512,0.13953488372093023,Dag1,Dag1,0.2196054,0.11450381679389313,Neuronal-like cells,Mesothelium,0.23008525,0.434
5544,Col4a5,Col4a5,0.23553437,0.12768817204301075,Cd44,Cd44,0.22459666,0.12452350698856417,ASPC,Immune cells,0.23006552,0.0
4620,Col18a1,Col18a1,0.19644392,0.1054421768707483,Ptprs,Ptprs,0.26367772,0.14852607709750568,Endothelial cells,Endothelial cells,0.23006082,0.026
6673,Bmp1,Bmp1,0.23409548,0.13953488372093023,Bmpr1a,Bmpr1a,0.22589302,0.12960609911054638,Neuronal-like cells,Immune cells,0.22999425,0.0
9854,Pros1,Pros1,0.25402287,0.1403225806451613,Axl,Axl,0.20589738,0.10852713178294573,SMCs & Pericytes,Neuronal-like cells,0.22996011,0.0
1712,Calr,Calr,0.18260135,0.10483870967741936,Tshr,Tshr,0.27727172,0.13306451612903225,SMCs & Pericytes,ASPC,0.22993654,0.59
1887,Bmp1,Bmp1,0.23566794,0.13306451612903225,Bmpr1a,Bmpr1a,0.22398019,0.12777915530209108,ASPC,Adipocytes,0.22982407,0.0
5303,Ybx1,Ybx1,0.2497749,0.14677419354838708,Notch1,Notch1,0.20969132,0.12131519274376418,SMCs & Pericytes,Endothelial cells,0.22973311,0.0
9796,Gnai2,Gnai2,0.26693496,0.14728682170542637,Unc5b,Unc5b,0.19176963,0.11627906976744186,Neuronal-like cells,Neuronal-like cells,0.2293523,0.002
1435,Fgf10,Fgf10,0.20562796,0.10077519379844961,Fgfr2,Fgfr2,0.25302237,0.13978494623655913,Neuronal-like cells,ASPC,0.22932518,0.0
5729,Arpc5,Arpc5,0.22952387,0.135752688172043,Ldlr,Ldlr,0.22904046,0.13341804320203304,ASPC,Immune cells,0.22928217,0.0
3903,Gnai2,Gnai2,0.18715616,0.10967741935483871,Igf1r,Igf1r,0.27124736,0.13909774436090225,SMCs & Pericytes,Adipocytes_2,0.22920176,0.363
5069,Jag1,Jag1,0.24848422,0.13953488372093023,Notch1,Notch1,0.20969132,0.12131519274376418,Neuronal-like cells,Endothelial cells,0.22908777,0.0
2647,Bmp1,Bmp1,0.23409548,0.13953488372093023,Bmpr1a,Bmpr1a,0.22398019,0.12777915530209108,Neuronal-like cells,Adipocytes,0.22903784,0.0
10295,Wnt5a,Wnt5a,0.21269226,0.12231182795698925,Ryk,Ryk,0.24497075,0.13709677419354838,ASPC,SMCs & Pericytes,0.2288315,0.025
9554,Psen1,Psen1,0.2811551,0.16279069767441862,Cd44,Cd44,0.17645764,0.10077519379844961,Neuronal-like cells,Neuronal-like cells,0.22880638,0.0
1472,Calr,Calr,0.18006633,0.10077519379844961,Tshr,Tshr,0.27727172,0.13306451612903225,Neuronal-like cells,ASPC,0.22866902,0.556
6533,Adam17,Adam17,0.22991662,0.13178294573643412,Met,Met,0.22717038,0.13214739517153748,Neuronal-like cells,Immune cells,0.22854349,1.0
1924,Wnt5a,Wnt5a,0.21269226,0.12231182795698925,Ryk,Ryk,0.24430382,0.1428217208033722,ASPC,Adipocytes,0.22849804,0.002
6715,Pros1,Pros1,0.22746982,0.12403100775193798,Mertk,Mertk,0.22943488,0.12960609911054638,Neuronal-like cells,Immune cells,0.22845235,0.008
5844,Calr,Calr,0.19313401,0.11087693197784941,Tshr,Tshr,0.2636678,0.12452350698856417,Adipocytes,Immune cells,0.2284009,0.657
4224,Psen1,Psen1,0.24701783,0.14464005289693363,Notch1,Notch1,0.20969132,0.12131519274376418,Adipocytes,Endothelial cells,0.22835457,0.0
757,Col18a1,Col18a1,0.19644392,0.1054421768707483,Ptprs,Ptprs,0.26024443,0.1478494623655914,Endothelial cells,ASPC,0.22834417,0.104
4146,Bmp1,Bmp1,0.23566794,0.13306451612903225,Bmpr1a,Bmpr1a,0.22076668,0.1264172335600907,ASPC,Endothelial cells,0.2282173,0.0
1477,Wnt5a,Wnt5a,0.14883466,0.10077519379844961,Mcam,Mcam,0.307045,0.1693548387096774,Neuronal-like cells,ASPC,0.22793984,0.996
1088,Col1a1,Col1a1,0.21497138,0.1297709923664122,Itga5,Itga5,0.24068525,0.13440860215053763,Mesothelium,ASPC,0.22782832,0.0
5270,Wnt5a,Wnt5a,0.14883466,0.10077519379844961,Fzd6,Fzd6,0.30670324,0.17006802721088435,Neuronal-like cells,Endothelial cells,0.22776896,0.0
3565,Gnai2,Gnai2,0.18376462,0.11450381679389313,Igf1r,Igf1r,0.27124736,0.13909774436090225,Mesothelium,Adipocytes_2,0.22750598,0.416
5233,Bmp1,Bmp1,0.23409548,0.13953488372093023,Bmpr1a,Bmpr1a,0.22076668,0.1264172335600907,Neuronal-like cells,Endothelial cells,0.22743109,0.0
8267,Lamb1,Lamb1,0.2632256,0.15053763440860216,Itga2,Itga2_Itgb1,0.19161367,0.10852713178294573,ASPC,Neuronal-like cells,0.22741963,0.0
1928,Gnai2,Gnai2,0.23453309,0.135752688172043,Adora1,Adora1,0.22003886,0.1290189271840648,ASPC,Adipocytes,0.22728598,0.0
1857,Col4a5,Col4a5,0.23553437,0.12768817204301075,Cd47,Cd47,0.21893188,0.12596082320852964,ASPC,Adipocytes,0.22723313,0.0
1424,Lgals3,Lgals3,0.21422423,0.11627906976744186,Eng,Eng,0.23964663,0.125,Neuronal-like cells,ASPC,0.22693543,0.0
10665,Alb,Alb,0.21096168,0.11961451247165533,Fcgrt,B2m_Fcgrt,0.24289338,0.1338709677419355,Endothelial cells,SMCs & Pericytes,0.22692753,0.075
10013,Lamc3,Lamc3,0.17667852,0.1064516129032258,Itga6,Itga6_Itgb4,0.27715746,0.14728682170542637,SMCs & Pericytes,Neuronal-like cells,0.22691798,0.0
9912,Lamc3,Lamc3,0.17667852,0.1064516129032258,Itga6,Itga6_Itgb1,0.27715746,0.14728682170542637,SMCs & Pericytes,Neuronal-like cells,0.22691798,0.0
1490,Wnt5a,Wnt5a,0.14883466,0.10077519379844961,Ryk,Ryk,0.30455428,0.17876344086021506,Neuronal-like cells,ASPC,0.22669446,0.141
10659,Entpd1,Entpd1,0.29712328,0.15249433106575963,Adora1,Adora1,0.15614931,0.10161290322580645,Endothelial cells,SMCs & Pericytes,0.22663629,0.44
10322,Adam10,Adam10,0.26424202,0.15348375898834615,Met,Met,0.18891303,0.11290322580645161,Adipocytes,SMCs & Pericytes,0.22657752,1.0
1366,Fbn1,Fbn1,0.2124343,0.11627906976744186,Itga5,Itga5,0.24068525,0.13440860215053763,Neuronal-like cells,ASPC,0.22655979,0.0
10635,Calr,Calr,0.22442228,0.12698412698412698,Tshr,Tshr,0.22848484,0.10967741935483871,Endothelial cells,SMCs & Pericytes,0.22645356,0.648
129,Col8a1,Col8a1,0.25993276,0.10080645161290322,Itga11,Itga11_Itgb1,0.19247991,0.11155913978494623,ASPC,ASPC,0.22620633,0.0
1044,Col4a3,Col4a3,0.25955507,0.1297709923664122,Itga11,Itga11_Itgb1,0.19247991,0.11155913978494623,Mesothelium,ASPC,0.22601749,0.0
3723,Wnt5a,Wnt5a,0.14883466,0.10077519379844961,Lrp5,Lrp5,0.30318272,0.16390977443609023,Neuronal-like cells,Adipocytes_2,0.22600868,0.802
4839,Dcn,Dcn,0.2016614,0.11450381679389313,Met,Met,0.25019002,0.14795918367346939,Mesothelium,Endothelial cells,0.22592571,0.216
3941,Gnai2,Gnai2,0.18715616,0.10967741935483871,Adora1,Adora1,0.26467276,0.1481203007518797,SMCs & Pericytes,Adipocytes_2,0.22591445,0.0
8337,Col8a1,Col8a1,0.25993276,0.10080645161290322,Itga2,Itga2_Itgb1,0.19161367,0.10852713178294573,ASPC,Neuronal-like cells,0.22577322,0.0
10751,Calr,Calr,0.22305253,0.13087674714104194,Tshr,Tshr,0.22848484,0.10967741935483871,Immune cells,SMCs & Pericytes,0.22576869,0.676
1285,Col6a2,Col6a2,0.25894558,0.13178294573643412,Itga11,Itga11_Itgb1,0.19247991,0.11155913978494623,Neuronal-like cells,ASPC,0.22571275,0.0
4178,Angptl2,Angptl2,0.19291551,0.11155913978494623,Tie1,Tie1,0.258418,0.14965986394557823,ASPC,Endothelial cells,0.22566676,0.0
10771,Entpd1,Entpd1,0.2951574,0.156289707750953,Adora1,Adora1,0.15614931,0.10161290322580645,Immune cells,SMCs & Pericytes,0.22565335,0.459
9324,Col4a3,Col4a3,0.25955507,0.1297709923664122,Itga2,Itga2_Itgb1,0.19161367,0.10852713178294573,Mesothelium,Neuronal-like cells,0.22558437,0.0
6536,Col1a1,Col1a1,0.226361,0.12403100775193798,Cd44,Cd44,0.22459666,0.12452350698856417,Neuronal-like cells,Immune cells,0.22547883,0.0
6882,Gnai2,Gnai2,0.18715616,0.10967741935483871,Tshr,Tshr,0.2636678,0.12452350698856417,SMCs & Pericytes,Immune cells,0.22541198,0.011
8513,Wnt5a,Wnt5a,0.21269226,0.12231182795698925,Fzd6,Fzd6,0.2381147,0.13953488372093023,ASPC,Neuronal-like cells,0.22540349,0.003
6702,F8,F8,0.22173218,0.13953488372093023,Ldlr,Ldlr,0.22904046,0.13341804320203304,Neuronal-like cells,Immune cells,0.22538632,0.0
9594,Col6a2,Col6a2,0.25894558,0.13178294573643412,Itga2,Itga2_Itgb1,0.19161367,0.10852713178294573,Neuronal-like cells,Neuronal-like cells,0.22527963,0.0
6642,Wnt5a,Wnt5a,0.14883466,0.10077519379844961,Lrp5,Lrp5,0.30159417,0.16645489199491742,Neuronal-like cells,Immune cells,0.22521442,0.805
11302,Col18a1,Col18a1,0.20642743,0.1064516129032258,Ptprs,Ptprs,0.24395518,0.13870967741935483,SMCs & Pericytes,SMCs & Pericytes,0.2251913,0.209
5481,Angptl2,Angptl2,0.19185226,0.11612903225806452,Tie1,Tie1,0.258418,0.14965986394557823,SMCs & Pericytes,Endothelial cells,0.22513512,0.0
6907,Fstl1,Fstl1,0.25590774,0.1403225806451613,Dip2a,Dip2a,0.19431463,0.11435832274459974,SMCs & Pericytes,Immune cells,0.22511119,0.0
9874,Lamb1,Lamb1,0.17283382,0.1,Itga6,Itga6_Itgb1,0.27715746,0.14728682170542637,SMCs & Pericytes,Neuronal-like cells,0.22499564,0.0
10003,Lamb1,Lamb1,0.17283382,0.1,Itga6,Itga6_Itgb4,0.27715746,0.14728682170542637,SMCs & Pericytes,Neuronal-like cells,0.22499564,0.0
7996,Col1a1,Col1a1,0.226361,0.12403100775193798,Ddr2,Ddr2,0.22337238,0.1297709923664122,Neuronal-like cells,Mesothelium,0.22486669,0.0
9243,Lamb1,Lamb1,0.27310085,0.1450381679389313,Cd44,Cd44,0.17645764,0.10077519379844961,Mesothelium,Neuronal-like cells,0.22477925,0.0
6139,Apoe,Apoe,0.22011594,0.12414965986394558,Ldlr,Ldlr,0.22904046,0.13341804320203304,Endothelial cells,Immune cells,0.2245782,0.0
9716,Wnt5a,Wnt5a,0.14883466,0.10077519379844961,Lrp5,Lrp5,0.2997187,0.17829457364341086,Neuronal-like cells,Neuronal-like cells,0.22427669,0.71
3625,Gnai2,Gnai2,0.18376462,0.11450381679389313,Adora1,Adora1,0.26467276,0.1481203007518797,Mesothelium,Adipocytes_2,0.2242187,0.003
4339,Ybx1,Ybx1,0.23843344,0.13157894736842105,Notch1,Notch1,0.20969132,0.12131519274376418,Adipocytes_2,Endothelial cells,0.22406238,0.0
6493,Gnai2,Gnai2,0.18376462,0.11450381679389313,Tshr,Tshr,0.2636678,0.12452350698856417,Mesothelium,Immune cells,0.2237162,0.069
2528,Adam17,Adam17,0.22991662,0.13178294573643412,Erbb4,Erbb4,0.21751365,0.11930738077527069,Neuronal-like cells,Adipocytes,0.22371513,0.999
5741,Wnt5a,Wnt5a,0.21269226,0.12231182795698925,Ryk,Ryk,0.23461004,0.1397712833545108,ASPC,Immune cells,0.22365114,0.047
